segment_id,start_lon,start_lat,end_lon,end_lat,material,diameter_m,length_m,zone_id,pipeline_type,data_quality_flag,assumed_age_years,design_lifespan_years,hw_c_value,start_node_id,end_node_id
2591,75.932354,17.636436,75.932163,17.636362,CI,0.1,21.8537,zone_4,Distribution Pipeline,complete,35,50,100,10324,10295
2592,75.932254,17.636635,75.932064,17.636562,CI,0.1,21.65447,zone_4,Distribution Pipeline,complete,35,50,100,10313,10281
2593,75.932522,17.636743,75.932326,17.636665,CI,0.1,22.46851,zone_4,Distribution Pipeline,complete,35,50,100,10342,10314
2594,75.932607,17.636528,75.932406,17.636456,CI,0.1,22.69374,zone_4,Distribution Pipeline,complete,35,50,100,10358,10325
2595,75.934238,17.637047,75.93416,17.63741,CI,0.1,41.03236,zone_4,Distribution Pipeline,complete,35,50,100,10577,10578
2596,75.933352,17.636983,75.934139,17.637227,CI,0.1,87.73036,zone_4,Distribution Pipeline,complete,35,50,100,10473,10567
2597,75.93361,17.637063,75.934004,17.636191,CI,0.1,105.13744,zone_4,Distribution Pipeline,complete,35,50,100,10498,10553
2598,75.933877,17.637146,75.934283,17.6363,CI,0.1,103.08274,zone_4,Distribution Pipeline,complete,35,50,100,10539,10599
2599,75.93364,17.63635,75.93408,17.63537,CI,0.1,123.34108,zone_4,Distribution Pipeline,complete,35,50,100,10497,10566
2600,75.93439,17.635369,75.934004,17.636191,CI,0.1,109.30014,zone_4,Distribution Pipeline,complete,35,50,100,10607,10553
2601,75.934381,17.636288,75.935746,17.6373,CI,0.1,227.10115,zone_4,Distribution Pipeline,complete,35,50,100,10608,10723
2602,75.934976,17.618409,75.934315,17.618367,CI,0.1,70.57226,zone_4,Distribution Pipeline,complete,35,50,100,10657,10597
2603,75.932332,17.627468,75.932399,17.627244,CI,0.1,25.84269,zone_4,Distribution Pipeline,complete,35,50,100,10312,10323
2604,75.93696,17.619253,75.938067,17.620273,CI,0.1,162.97967,zone_4,Distribution Pipeline,complete,35,50,100,10858,10966
2605,75.941864,17.61382,75.943799,17.615311,CI,0.1,263.44556,zone_4,Distribution Pipeline,complete,35,50,100,11275,11442
2606,75.94261,17.61297,75.947647,17.616921,CI,0.1,690.74144,zone_4,Distribution Pipeline,complete,35,50,100,11333,11865
2607,75.946016,17.615642,75.944025,17.618117,CI,0.1,346.00186,zone_4,Distribution Pipeline,complete,35,50,100,11705,11465
2608,75.943127,17.614793,75.943769,17.614084,CI,0.1,103.91917,zone_4,Distribution Pipeline,complete,35,50,100,11384,11441
2609,75.943127,17.614793,75.942507,17.615478,CI,0.1,100.37571,zone_4,Distribution Pipeline,complete,35,50,100,11384,11323
2610,75.943799,17.615311,75.942902,17.61707,CI,0.1,232.63273,zone_4,Distribution Pipeline,complete,35,50,100,11442,11364
2611,75.934315,17.618367,75.934315,17.619952,CI,0.1,175.43374,zone_4,Distribution Pipeline,complete,35,50,100,10597,10598
2612,75.934315,17.618367,75.934317,17.617384,CI,0.1,108.75713,zone_4,Distribution Pipeline,complete,35,50,100,10597,10596
2613,75.933155,17.622239,75.932951,17.620507,CI,0.1,199.20575,zone_4,Distribution Pipeline,complete,35,50,100,10438,10416
2614,75.92686,17.629988,75.926794,17.630138,CI,0.1,18.00505,zone_5,Distribution Pipeline,complete,35,50,100,9352,9335
2615,75.932755,17.621919,75.932586,17.620423,CI,0.1,166.54547,zone_4,Distribution Pipeline,complete,35,50,100,10391,10355
2616,75.933005,17.622109,75.932763,17.620575,CI,0.1,179.34842,zone_4,Distribution Pipeline,complete,35,50,100,10417,10390
2617,75.929879,17.624004,75.929979,17.623412,CI,0.1,66.40177,zone_5,Distribution Pipeline,complete,35,50,100,9905,9929
2618,75.933239,17.622311,75.93467,17.620809,CI,0.1,225.15813,zone_4,Distribution Pipeline,complete,35,50,100,10439,10632
2619,75.933259,17.621823,75.934094,17.621026,CI,0.1,125.0617,zone_4,Distribution Pipeline,complete,35,50,100,10452,10565
2620,75.933328,17.621757,75.933272,17.620428,CI,0.1,147.26808,zone_4,Distribution Pipeline,complete,35,50,100,10452,10451
2621,75.92918,17.623896,75.929255,17.62331,CI,0.1,65.36144,zone_5,Distribution Pipeline,complete,35,50,100,9777,9791
2622,75.928498,17.623801,75.928575,17.623197,CI,0.1,67.34239,zone_5,Distribution Pipeline,complete,35,50,100,9656,9673
2623,75.92783,17.623709,75.927929,17.623105,CI,0.1,67.67791,zone_5,Distribution Pipeline,complete,35,50,100,9540,9554
2624,75.937503,17.620786,75.937424,17.620864,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10908,10894
2625,75.927006,17.623594,75.927087,17.622979,CI,0.1,68.59862,zone_5,Distribution Pipeline,complete,35,50,100,9378,9407
2626,75.937174,17.620484,75.937095,17.620562,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10875,10870
2627,75.937334,17.620631,75.937255,17.620709,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10884,10885
2628,75.936833,17.62017,75.936755,17.620248,CI,0.1,12.00334,zone_4,Distribution Pipeline,complete,35,50,100,10843,10843
2629,75.936995,17.620319,75.936916,17.620397,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10859,10848
2630,75.93771,17.619945,75.937631,17.620023,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10929,10916
2631,75.936672,17.620023,75.936593,17.620101,CI,0.1,12.00334,zone_4,Distribution Pipeline,complete,35,50,100,10828,10820
2632,75.938026,17.620236,75.937948,17.620314,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10961,10951
2633,75.937865,17.620088,75.937787,17.620166,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10950,10937
2634,75.937208,17.619482,75.937129,17.61956,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10874,10869
2635,75.938586,17.61936,75.938507,17.619438,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,11014,11001
2636,75.938422,17.619224,75.938343,17.619302,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10990,10983
2637,75.937887,17.618781,75.937809,17.61886,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10948,10935
2638,75.938846,17.61803,75.938767,17.618108,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,11032,11033
2639,75.937503,17.620786,75.937581,17.620708,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10908,10917
2640,75.937334,17.62063,75.937412,17.620552,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10884,10893
2641,75.937174,17.620483,75.937253,17.620405,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10875,10883
2642,75.936672,17.620023,75.93675,17.619945,CI,0.1,12.00334,zone_4,Distribution Pipeline,complete,35,50,100,10828,10842
2643,75.93721,17.619484,75.937288,17.619405,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10874,10882
2644,75.937378,17.619638,75.937456,17.61956,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10892,10906
2645,75.937538,17.619786,75.937616,17.619707,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10907,10915
2646,75.93771,17.619945,75.937788,17.619866,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10929,10936
2647,75.937865,17.620088,75.937944,17.62001,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10950,10949
2648,75.938555,17.619335,75.938634,17.619256,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,11013,11013
2649,75.938048,17.618914,75.938126,17.618836,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,10960,10965
2650,75.938846,17.61803,75.938924,17.617952,CI,0.1,12.00333,zone_4,Distribution Pipeline,complete,35,50,100,11032,11044
2651,75.921412,17.631536,75.921521,17.631565,CI,0.1,12.00338,zone_5,Distribution Pipeline,complete,35,50,100,8528,8544
2652,75.921552,17.631276,75.921662,17.631303,CI,0.1,12.00338,zone_5,Distribution Pipeline,complete,35,50,100,8554,8566
2653,75.922224,17.630032,75.922329,17.630073,CI,0.1,12.00338,zone_5,Distribution Pipeline,complete,35,50,100,8641,8663
2654,75.922105,17.630252,75.92221,17.630294,CI,0.1,12.00338,zone_5,Distribution Pipeline,complete,35,50,100,8622,8642
2655,75.933268,17.637169,75.93364,17.63635,CI,0.1,101.65324,zone_4,Distribution Pipeline,complete,35,50,100,10453,10497
2656,75.930959,17.63601,75.930941,17.636031,CI,0.1,6.28859,zone_4,Distribution Pipeline,complete,35,50,100,10107,10087
2657,75.931333,17.636283,75.931311,17.636309,CI,0.1,6.84197,zone_4,Distribution Pipeline,complete,35,50,100,10166,10166
2658,75.930733,17.636391,75.930536,17.63679,CI,0.1,52.64879,zone_4,Distribution Pipeline,complete,35,50,100,10051,10005
2659,75.934967,17.637594,75.934909,17.638255,CI,0.1,77.08089,zone_4,Distribution Pipeline,complete,35,50,100,10659,10648
2660,75.935268,17.637634,75.935178,17.638295,CI,0.1,77.87954,zone_4,Distribution Pipeline,complete,35,50,100,10691,10679
2661,75.935826,17.637697,75.935738,17.638344,CI,0.1,76.23438,zone_4,Distribution Pipeline,complete,35,50,100,10735,10724
2662,75.936135,17.637752,75.936004,17.638527,CI,0.1,91.18199,zone_4,Distribution Pipeline,complete,35,50,100,10768,10755
2663,75.926067,17.635672,75.92522,17.635482,CI,0.1,94.8158,zone_5,Distribution Pipeline,complete,35,50,100,9236,9110
2664,75.926118,17.635138,75.925337,17.635094,CI,0.1,85.73153,zone_5,Distribution Pipeline,complete,35,50,100,9235,9128
2665,75.926158,17.634688,75.925412,17.634615,CI,0.1,80.61169,zone_5,Distribution Pipeline,complete,35,50,100,9247,9141
2666,75.931284,17.621145,75.931112,17.622331,CI,0.1,134.73045,zone_5,Distribution Pipeline,complete,35,50,100,10162,10127
2667,75.931056,17.621103,75.930869,17.622317,CI,0.1,138.09438,zone_5,Distribution Pipeline,complete,35,50,100,10126,10082
2668,75.930815,17.621059,75.930619,17.622288,CI,0.1,139.84584,zone_5,Distribution Pipeline,complete,35,50,100,10067,10023
2669,75.93057,17.621013,75.930374,17.622273,CI,0.1,143.19025,zone_5,Distribution Pipeline,complete,35,50,100,10022,9983
2670,75.930319,17.620967,75.930159,17.621981,CI,0.1,115.74494,zone_5,Distribution Pipeline,complete,35,50,100,9963,9959
2671,75.930098,17.620926,75.929936,17.621969,CI,0.1,118.88647,zone_5,Distribution Pipeline,complete,35,50,100,9947,9904
2672,75.929832,17.620877,75.929676,17.621921,CI,0.1,118.92559,zone_5,Distribution Pipeline,complete,35,50,100,9885,9862
2673,75.929604,17.620835,75.929423,17.621905,CI,0.1,122.21944,zone_5,Distribution Pipeline,complete,35,50,100,9839,9813
2674,75.929347,17.620787,75.929189,17.621852,CI,0.1,121.2984,zone_5,Distribution Pipeline,complete,35,50,100,9790,9776
2675,75.929147,17.620748,75.928969,17.621852,CI,0.1,125.8826,zone_5,Distribution Pipeline,complete,35,50,100,9756,9740
2676,75.928921,17.620705,75.92875,17.621829,CI,0.1,127.91779,zone_5,Distribution Pipeline,complete,35,50,100,9719,
2677,75.928703,17.620663,75.928541,17.621795,CI,0.1,128.65178,zone_5,Distribution Pipeline,complete,35,50,100,9688,9655
2678,75.928501,17.620625,75.928327,17.621775,CI,0.1,130.8629,zone_5,Distribution Pipeline,complete,35,50,100,9654,9618
2679,75.923243,17.643302,75.923954,17.643496,CI,0.1,78.55429,zone_5,Distribution Pipeline,complete,35,50,100,8818,8933
2680,75.925058,17.642106,75.924814,17.642048,CI,0.1,26.66239,zone_5,Distribution Pipeline,complete,35,50,100,9093,9047
2681,75.922564,17.64,75.922865,17.640018,CI,0.1,31.99946,zone_5,Distribution Pipeline,complete,35,50,100,8711,8760
2682,75.91997,17.638225,75.920388,17.638326,CI,0.1,45.68989,zone_5,Distribution Pipeline,complete,35,50,100,8375,8423
2683,75.919794,17.637619,75.91827,17.639228,CI,0.1,240.58319,zone_5,Distribution Pipeline,complete,35,50,100,8348,8155
2684,75.925926,17.636927,75.927714,17.637936,CI,0.1,220.37049,zone_5,Distribution Pipeline,complete,35,50,100,9211,9518
2685,75.923498,17.639809,75.923711,17.638308,CI,0.1,167.66133,zone_5,Distribution Pipeline,complete,35,50,100,8857,8881
2686,75.92623,17.638102,75.926654,17.63824,CI,0.1,47.54589,zone_5,Distribution Pipeline,complete,35,50,100,9249,9326
2687,75.922564,17.64,75.922583,17.639842,CI,0.1,17.60349,zone_5,Distribution Pipeline,complete,35,50,100,8711,8710
2688,75.92638,17.637603,75.92623,17.638102,CI,0.1,57.48162,zone_5,Distribution Pipeline,complete,35,50,100,9277,9249
2689,75.920036,17.637823,75.918533,17.639413,CI,0.1,237.54007,zone_5,Distribution Pipeline,complete,35,50,100,8374,8194
2690,75.923727,17.639828,75.923498,17.639809,CI,0.1,24.4769,zone_5,Distribution Pipeline,complete,35,50,100,8882,8857
2691,75.92557,17.639437,75.925414,17.639929,CI,0.1,57.01338,zone_5,Distribution Pipeline,complete,35,50,100,9171,9143
2692,75.925767,17.638798,75.92557,17.639437,CI,0.1,73.71739,zone_5,Distribution Pipeline,complete,35,50,100,9199,9171
2693,75.925637,17.645106,75.927591,17.644748,CI,0.1,213.62334,zone_5,Distribution Pipeline,complete,35,50,100,9174,9509
2694,75.925637,17.645106,75.925446,17.645696,CI,0.1,88.25879,zone_5,Distribution Pipeline,complete,35,50,100,9174,9147
2695,75.925097,17.645774,75.925134,17.64686,CI,0.1,123.8916,zone_5,Distribution Pipeline,complete,35,50,100,9095,9097
2696,75.925612,17.647242,75.925634,17.645708,CI,0.1,177.31856,zone_5,Distribution Pipeline,complete,35,50,100,9176,9175
2697,75.926772,17.641069,75.928082,17.639174,CI,0.1,251.67449,zone_5,Distribution Pipeline,complete,35,50,100,9339,9598
2698,75.928005,17.642927,75.928029,17.64316,CI,0.1,25.87769,zone_4,Distribution Pipeline,complete,35,50,100,9580,9581
2699,75.926433,17.642612,75.926155,17.643051,CI,0.1,56.90903,zone_5,Distribution Pipeline,complete,35,50,100,9278,9253
2700,75.928597,17.643647,75.928793,17.645374,CI,0.1,195.34051,zone_5,Distribution Pipeline,complete,35,50,100,9680,9707
2701,75.928714,17.643241,75.929059,17.643273,CI,0.1,44.33592,zone_4,Distribution Pipeline,complete,35,50,100,9694,9759
2702,75.929748,17.643911,75.929678,17.641707,CI,0.1,250.53732,zone_4,Distribution Pipeline,complete,35,50,100,9871,9870
2703,75.929947,17.641501,75.930126,17.642658,CI,0.1,145.03366,zone_4,Distribution Pipeline,complete,35,50,100,9911,9949
2704,75.929947,17.641501,75.930007,17.642312,CI,0.1,90.04432,zone_4,Distribution Pipeline,complete,35,50,100,9911,9932
2705,75.930727,17.642122,75.930818,17.641648,CI,0.1,53.38354,zone_4,Distribution Pipeline,complete,35,50,100,10054,10068
2706,75.928184,17.640737,75.928863,17.640733,CI,0.1,72.01402,zone_5,Distribution Pipeline,complete,35,50,100,9607,9726
2707,75.92557,17.639437,75.9271,17.63974,CI,0.1,165.79577,zone_5,Distribution Pipeline,complete,35,50,100,9171,9410
2708,75.925767,17.638798,75.927612,17.639245,CI,0.1,201.97512,zone_5,Distribution Pipeline,complete,35,50,100,9199,9505
2709,75.925836,17.638571,75.92776,17.639055,CI,0.1,211.07896,zone_5,Distribution Pipeline,complete,35,50,100,9198,9541
2710,75.92314,17.64064,75.922865,17.640018,CI,0.1,77.07869,zone_5,Distribution Pipeline,complete,35,50,100,8798,8760
2711,75.925587,17.638124,75.924391,17.637758,CI,0.1,133.22435,zone_5,Distribution Pipeline,complete,35,50,100,9169,8972
2712,75.92515,17.638484,75.924847,17.639529,CI,0.1,120.08726,zone_5,Distribution Pipeline,complete,35,50,100,9112,9042
2713,75.924698,17.641101,75.923664,17.640892,CI,0.1,112.10472,zone_5,Distribution Pipeline,complete,35,50,100,9028,8883
2714,75.927047,17.644188,75.927113,17.644758,CI,0.1,63.40547,zone_5,Distribution Pipeline,complete,35,50,100,9385,9415
2715,75.925895,17.637115,75.927022,17.63774,CI,0.1,138.33869,zone_5,Distribution Pipeline,complete,35,50,100,9212,9379
2716,75.919849,17.638471,75.91997,17.638225,CI,0.1,30.1223,zone_5,Distribution Pipeline,complete,35,50,100,8349,8375
2717,75.924636,17.64028,75.92449,17.640805,CI,0.1,60.09721,zone_5,Distribution Pipeline,complete,35,50,100,9007,8987
2718,75.924066,17.640101,75.924636,17.64028,CI,0.1,63.67877,zone_5,Distribution Pipeline,complete,35,50,100,8941,9007
2719,75.924138,17.639891,75.924696,17.640066,CI,0.1,62.33545,zone_5,Distribution Pipeline,complete,35,50,100,8940,9027
2720,75.924291,17.639468,75.924847,17.639529,CI,0.1,59.36908,zone_5,Distribution Pipeline,complete,35,50,100,8958,9042
2721,75.924231,17.637973,75.923894,17.638677,CI,0.1,109.55766,zone_5,Distribution Pipeline,complete,35,50,100,8951,8918
2722,75.923852,17.638948,75.92364,17.640521,CI,0.1,175.56163,zone_5,Distribution Pipeline,complete,35,50,100,8919,8873
2723,75.925925,17.636938,75.924419,17.636513,CI,0.1,166.53161,zone_5,Distribution Pipeline,complete,35,50,100,9211,8971
2724,75.925085,17.645165,75.925097,17.645774,CI,0.1,67.47655,zone_5,Distribution Pipeline,complete,35,50,100,9094,9095
2725,75.925097,17.645774,75.925394,17.645738,CI,0.1,31.73336,zone_5,Distribution Pipeline,complete,35,50,100,9095,9147
2726,75.923013,17.64219,75.922628,17.642606,CI,0.1,64.61387,zone_5,Distribution Pipeline,complete,35,50,100,8783,8713
2727,75.922628,17.642606,75.923106,17.642754,CI,0.1,53.31772,zone_5,Distribution Pipeline,complete,35,50,100,8713,8799
2728,75.922794,17.642413,75.923172,17.642517,CI,0.1,41.81137,zone_5,Distribution Pipeline,complete,35,50,100,8747,8817
2729,75.925694,17.637783,75.924117,17.636786,CI,0.1,249.75099,zone_5,Distribution Pipeline,complete,35,50,100,9183,8939
2730,75.923948,17.637263,75.923843,17.637644,CI,0.1,43.97439,zone_5,Distribution Pipeline,complete,35,50,100,8917,8900
2731,75.927258,17.644175,75.927344,17.644794,CI,0.1,72.05789,zone_5,Distribution Pipeline,complete,35,50,100,9445,9446
2732,75.928564,17.643464,75.928999,17.643405,CI,0.1,46.64429,zone_4,Distribution Pipeline,complete,35,50,100,9679,9745
2733,75.928297,17.643304,75.92853,17.643275,CI,0.1,24.94426,zone_4,Distribution Pipeline,complete,35,50,100,9621,9662
2734,75.928624,17.640301,75.928654,17.640735,CI,0.1,48.12195,zone_5,Distribution Pipeline,complete,35,50,100,9678,9691
2735,75.926216,17.642544,75.925909,17.642995,CI,0.1,59.57441,zone_5,Distribution Pipeline,complete,35,50,100,9252,9215
2736,75.927952,17.642933,75.928443,17.642664,CI,0.1,72.17232,zone_4,Distribution Pipeline,complete,35,50,100,9580,9641
2737,75.922303,17.646137,75.921807,17.647203,CI,0.1,129.15445,zone_5,Distribution Pipeline,complete,35,50,100,8670,8580
2738,75.925124,17.640954,75.9249,17.641769,CI,0.1,93.28664,zone_5,Distribution Pipeline,complete,35,50,100,9091,9058
2739,75.925064,17.641165,75.926194,17.641387,CI,0.1,122.41752,zone_5,Distribution Pipeline,complete,35,50,100,9092,9251
2740,75.923784,17.641127,75.923691,17.641543,CI,0.1,47.13273,zone_5,Distribution Pipeline,complete,35,50,100,8901,8884
2741,75.923871,17.641152,75.92401,17.641618,CI,0.1,72.70734,zone_5,Distribution Pipeline,complete,35,50,100,8920,8930
2742,75.925716,17.639997,75.92692,17.640244,CI,0.1,130.68589,zone_5,Distribution Pipeline,complete,35,50,100,9184,9357
2743,75.926956,17.642959,75.926357,17.642819,CI,0.1,65.42594,zone_5,Distribution Pipeline,complete,35,50,100,9383,9279
2744,75.926883,17.643253,75.926222,17.643104,CI,0.1,72.05919,zone_5,Distribution Pipeline,complete,35,50,100,9360,9253
2745,75.926956,17.642959,75.927363,17.643053,CI,0.1,44.5008,zone_4,Distribution Pipeline,complete,35,50,100,9383,9466
2746,75.926883,17.643253,75.927283,17.643345,CI,0.1,43.67507,zone_4,Distribution Pipeline,complete,35,50,100,9360,9442
2747,75.926756,17.643765,75.926985,17.643817,CI,0.1,24.95351,zone_4,Distribution Pipeline,complete,35,50,100,9341,9384
2748,75.929947,17.641501,75.929658,17.641498,CI,0.1,31.21067,zone_4,Distribution Pipeline,complete,35,50,100,9911,9869
2749,75.924594,17.65293,75.924325,17.653012,CI,0.1,29.91614,zone_4,Distribution Pipeline,complete,35,50,100,9010,8965
2750,75.924354,17.653003,75.924304,17.652738,CI,0.1,29.81414,zone_4,Distribution Pipeline,complete,35,50,100,8976,8964
2751,75.92446,17.652971,75.924493,17.6532,CI,0.1,25.66901,zone_4,Distribution Pipeline,complete,35,50,100,8995,8996
2752,75.927701,17.650848,75.928195,17.651681,CI,0.1,123.41532,zone_4,Distribution Pipeline,complete,35,50,100,9524,9612
2753,75.927308,17.652307,75.927361,17.652917,CI,0.1,67.67428,zone_4,Distribution Pipeline,complete,35,50,100,9449,9471
