segment_id,pss,risk_level,dominant_factor,psi_n,cff_n,adf
3376,0.175,LOW,ADF,0.0,0.0,0.7
3377,0.175,LOW,ADF,0.0,0.0,0.7
3378,0.637,MODERATE,CFF_n,0.28,1.0,0.7
3379,0.722,MODERATE,CFF_n,0.583,0.898,0.7
3380,0.636,MODERATE,CFF_n,0.368,0.897,0.7
3381,0.58,MODERATE,CFF_n,0.227,0.896,0.7
3382,0.633,MODERATE,CFF_n,0.362,0.895,0.7
3383,0.175,LOW,ADF,0.0,0.0,0.7
3384,0.601,MODERATE,CFF_n,0.311,0.863,0.7
3385,0.175,LOW,ADF,0.0,0.0,0.7
3386,0.175,LOW,ADF,0.0,0.0,0.7
3387,0.175,LOW,ADF,0.0,0.0,0.7
3388,0.722,MODERATE,CFF_n,0.493,1.0,0.7
3389,0.66,MODERATE,CFF_n,0.337,1.0,0.7
3390,0.662,MODERATE,CFF_n,0.343,1.0,0.7
3391,0.611,MODERATE,CFF_n,0.215,1.0,0.7
3392,0.673,MODERATE,CFF_n,0.371,1.0,0.7
3393,0.693,MODERATE,CFF_n,0.421,1.0,0.7
3394,0.663,MODERATE,CFF_n,0.344,1.0,0.7
3395,0.595,MODERATE,CFF_n,0.176,1.0,0.7
3396,0.652,MODERATE,CFF_n,0.317,1.0,0.7
3397,0.175,LOW,ADF,0.0,0.0,0.7
3398,0.743,MODERATE,CFF_n,0.544,1.0,0.7
3399,0.671,MODERATE,CFF_n,0.364,1.0,0.7
3400,0.665,MODERATE,CFF_n,0.351,1.0,0.7
3401,0.663,MODERATE,CFF_n,0.344,1.0,0.7
3402,0.175,LOW,ADF,0.0,0.0,0.7
3403,0.175,LOW,ADF,0.0,0.0,0.7
3404,0.175,LOW,ADF,0.0,0.0,0.7
3405,0.175,LOW,ADF,0.0,0.0,0.7
3408,0.693,MODERATE,CFF_n,0.419,1.0,0.7
3409,0.175,LOW,ADF,0.0,0.0,0.7
3410,0.175,LOW,ADF,0.0,0.0,0.7
3411,0.175,LOW,ADF,0.0,0.0,0.7
3412,0.175,LOW,ADF,0.0,0.0,0.7
3413,0.175,LOW,ADF,0.0,0.0,0.7
3414,0.175,LOW,ADF,0.0,0.0,0.7
3415,0.175,LOW,ADF,0.0,0.0,0.7
3416,0.724,MODERATE,CFF_n,0.589,0.895,0.7
3417,0.653,MODERATE,CFF_n,0.413,0.894,0.7
3418,0.175,LOW,ADF,0.0,0.0,0.7
3419,0.175,LOW,ADF,0.0,0.0,0.7
3420,0.175,LOW,ADF,0.0,0.0,0.7
3421,0.175,LOW,ADF,0.0,0.0,0.7
3422,0.175,LOW,ADF,0.0,0.0,0.7
3423,0.175,LOW,ADF,0.0,0.0,0.7
3424,0.175,LOW,ADF,0.0,0.0,0.7
3425,0.175,LOW,ADF,0.0,0.0,0.7
3426,0.613,MODERATE,CFF_n,0.22,1.0,0.7
3427,0.675,MODERATE,CFF_n,0.465,0.897,0.7
3428,0.175,LOW,ADF,0.0,0.0,0.7
3430,0.175,LOW,ADF,0.0,0.0,0.7
3431,0.175,LOW,ADF,0.0,0.0,0.7
3432,0.175,LOW,ADF,0.0,0.0,0.7
3433,0.175,LOW,ADF,0.0,0.0,0.7
3434,0.175,LOW,ADF,0.0,0.0,0.7
3435,0.175,LOW,ADF,0.0,0.0,0.7
3436,0.676,MODERATE,CFF_n,0.481,0.882,0.7
3437,0.175,LOW,ADF,0.0,0.0,0.7
3438,0.175,LOW,ADF,0.0,0.0,0.7
3439,0.175,LOW,ADF,0.0,0.0,0.7
3440,0.175,LOW,ADF,0.0,0.0,0.7
3441,0.175,LOW,ADF,0.0,0.0,0.7
3442,0.175,LOW,ADF,0.0,0.0,0.7
3443,0.701,MODERATE,CFF_n,0.44,1.0,0.7
3444,0.175,LOW,ADF,0.0,0.0,0.7
3445,0.175,LOW,ADF,0.0,0.0,0.7
3446,0.175,LOW,ADF,0.0,0.0,0.7
3447,0.175,LOW,ADF,0.0,0.0,0.7
3448,0.175,LOW,ADF,0.0,0.0,0.7
3449,0.175,LOW,ADF,0.0,0.0,0.7
3450,0.175,LOW,ADF,0.0,0.0,0.7
3451,0.175,LOW,ADF,0.0,0.0,0.7
3452,0.175,LOW,ADF,0.0,0.0,0.7
3453,0.175,LOW,ADF,0.0,0.0,0.7
3454,0.175,LOW,ADF,0.0,0.0,0.7
3455,0.175,LOW,ADF,0.0,0.0,0.7
3456,0.175,LOW,ADF,0.0,0.0,0.7
3458,0.175,LOW,ADF,0.0,0.0,0.7
3459,0.175,LOW,ADF,0.0,0.0,0.7
3460,0.175,LOW,ADF,0.0,0.0,0.7
3461,0.175,LOW,ADF,0.0,0.0,0.7
3462,0.691,MODERATE,CFF_n,0.415,1.0,0.7
3463,0.175,LOW,ADF,0.0,0.0,0.7
3464,0.175,LOW,ADF,0.0,0.0,0.7
3465,0.175,LOW,ADF,0.0,0.0,0.7
3466,0.175,LOW,ADF,0.0,0.0,0.7
3467,0.175,LOW,ADF,0.0,0.0,0.7
3468,0.175,LOW,ADF,0.0,0.0,0.7
3469,0.175,LOW,ADF,0.0,0.0,0.7
3470,0.175,LOW,ADF,0.0,0.0,0.7
3471,0.175,LOW,ADF,0.0,0.0,0.7
3472,0.175,LOW,ADF,0.0,0.0,0.7
3473,0.175,LOW,ADF,0.0,0.0,0.7
3474,0.175,LOW,ADF,0.0,0.0,0.7
3475,0.175,LOW,ADF,0.0,0.0,0.7
3476,0.175,LOW,ADF,0.0,0.0,0.7
3477,0.175,LOW,ADF,0.0,0.0,0.7
3478,0.656,MODERATE,CFF_n,0.42,0.895,0.7
3479,0.175,LOW,ADF,0.0,0.0,0.7
3480,0.175,LOW,ADF,0.0,0.0,0.7
3481,0.175,LOW,ADF,0.0,0.0,0.7
3482,0.175,LOW,ADF,0.0,0.0,0.7
3483,0.175,LOW,ADF,0.0,0.0,0.7
3484,0.175,LOW,ADF,0.0,0.0,0.7
3485,0.175,LOW,ADF,0.0,0.0,0.7
3486,0.747,MODERATE,CFF_n,0.555,1.0,0.7
3487,0.175,LOW,ADF,0.0,0.0,0.7
3488,0.175,LOW,ADF,0.0,0.0,0.7
3489,0.175,LOW,ADF,0.0,0.0,0.7
3490,0.175,LOW,ADF,0.0,0.0,0.7
3491,0.175,LOW,ADF,0.0,0.0,0.7
3492,0.503,MODERATE,CFF_n,0.165,0.748,0.7
3493,0.175,LOW,ADF,0.0,0.0,0.7
3494,0.175,LOW,ADF,0.0,0.0,0.7
3495,0.175,LOW,ADF,0.0,0.0,0.7
3496,0.175,LOW,ADF,0.0,0.0,0.7
3497,0.175,LOW,ADF,0.0,0.0,0.7
3498,0.175,LOW,ADF,0.0,0.0,0.7
3499,0.175,LOW,ADF,0.0,0.0,0.7
3500,0.175,LOW,ADF,0.0,0.0,0.7
3501,0.175,LOW,ADF,0.0,0.0,0.7
3502,0.175,LOW,ADF,0.0,0.0,0.7
3503,0.175,LOW,ADF,0.0,0.0,0.7
3504,0.175,LOW,ADF,0.0,0.0,0.7
3505,0.175,LOW,ADF,0.0,0.0,0.7
3506,0.693,MODERATE,CFF_n,0.42,1.0,0.7
3507,0.175,LOW,ADF,0.0,0.0,0.7
3508,0.175,LOW,ADF,0.0,0.0,0.7
3509,0.175,LOW,ADF,0.0,0.0,0.7
3510,0.175,LOW,ADF,0.0,0.0,0.7
3511,0.175,LOW,ADF,0.0,0.0,0.7
3512,0.175,LOW,ADF,0.0,0.0,0.7
3513,0.175,LOW,ADF,0.0,0.0,0.7
3514,0.175,LOW,ADF,0.0,0.0,0.7
3515,0.175,LOW,ADF,0.0,0.0,0.7
3516,0.175,LOW,ADF,0.0,0.0,0.7
3517,0.676,MODERATE,CFF_n,0.376,1.0,0.7
3518,0.693,MODERATE,CFF_n,0.42,1.0,0.7
3519,0.175,LOW,ADF,0.0,0.0,0.7
3520,0.64,MODERATE,CFF_n,0.287,1.0,0.7
3521,0.175,LOW,ADF,0.0,0.0,0.7
3522,0.175,LOW,ADF,0.0,0.0,0.7
3523,0.175,LOW,ADF,0.0,0.0,0.7
3524,0.175,LOW,ADF,0.0,0.0,0.7
3525,0.175,LOW,ADF,0.0,0.0,0.7
3526,0.175,LOW,ADF,0.0,0.0,0.7
3527,0.175,LOW,ADF,0.0,0.0,0.7
3528,0.175,LOW,ADF,0.0,0.0,0.7
3529,0.175,LOW,ADF,0.0,0.0,0.7
3530,0.175,LOW,ADF,0.0,0.0,0.7
3531,0.175,LOW,ADF,0.0,0.0,0.7
3532,0.175,LOW,ADF,0.0,0.0,0.7
3533,0.175,LOW,ADF,0.0,0.0,0.7
3534,0.175,LOW,ADF,0.0,0.0,0.7
3535,0.175,LOW,ADF,0.0,0.0,0.7
3536,0.175,LOW,ADF,0.0,0.0,0.7
3537,0.175,LOW,ADF,0.0,0.0,0.7
3538,0.175,LOW,ADF,0.0,0.0,0.7
3539,0.175,LOW,ADF,0.0,0.0,0.7
3540,0.175,LOW,ADF,0.0,0.0,0.7
3541,0.175,LOW,ADF,0.0,0.0,0.7
3542,0.468,LOW,ADF,0.364,0.42,0.7
3543,0.175,LOW,ADF,0.0,0.0,0.7
3544,0.175,LOW,ADF,0.0,0.0,0.7
3545,0.175,LOW,ADF,0.0,0.0,0.7
3546,0.175,LOW,ADF,0.0,0.0,0.7
3547,0.175,LOW,ADF,0.0,0.0,0.7
3548,0.175,LOW,ADF,0.0,0.0,0.7
3549,0.175,LOW,ADF,0.0,0.0,0.7
3550,0.175,LOW,ADF,0.0,0.0,0.7
3551,0.175,LOW,ADF,0.0,0.0,0.7
3552,0.175,LOW,ADF,0.0,0.0,0.7
3553,0.175,LOW,ADF,0.0,0.0,0.7
3554,0.175,LOW,ADF,0.0,0.0,0.7
3555,0.175,LOW,ADF,0.0,0.0,0.7
3556,0.175,LOW,ADF,0.0,0.0,0.7
3557,0.175,LOW,ADF,0.0,0.0,0.7
3558,0.175,LOW,ADF,0.0,0.0,0.7
3559,0.175,LOW,ADF,0.0,0.0,0.7
3560,0.175,LOW,ADF,0.0,0.0,0.7
3561,0.175,LOW,ADF,0.0,0.0,0.7
3562,0.175,LOW,ADF,0.0,0.0,0.7
3563,0.175,LOW,ADF,0.0,0.0,0.7
3564,0.175,LOW,ADF,0.0,0.0,0.7
3565,0.175,LOW,ADF,0.0,0.0,0.7
3566,0.175,LOW,ADF,0.0,0.0,0.7
3567,0.175,LOW,ADF,0.0,0.0,0.7
3568,0.175,LOW,ADF,0.0,0.0,0.7
3569,0.175,LOW,ADF,0.0,0.0,0.7
3570,0.175,LOW,ADF,0.0,0.0,0.7
3571,0.175,LOW,ADF,0.0,0.0,0.7
3572,0.175,LOW,ADF,0.0,0.0,0.7
3573,0.175,LOW,ADF,0.0,0.0,0.7
3574,0.175,LOW,ADF,0.0,0.0,0.7
3575,0.639,MODERATE,CFF_n,0.285,1.0,0.7
3576,0.594,MODERATE,CFF_n,0.173,1.0,0.7
3577,0.175,LOW,ADF,0.0,0.0,0.7
3578,0.175,LOW,ADF,0.0,0.0,0.7
3579,0.175,LOW,ADF,0.0,0.0,0.7
3580,0.175,LOW,ADF,0.0,0.0,0.7
3581,0.175,LOW,ADF,0.0,0.0,0.7
3582,0.175,LOW,ADF,0.0,0.0,0.7
3583,0.175,LOW,ADF,0.0,0.0,0.7
3584,0.175,LOW,ADF,0.0,0.0,0.7
3585,0.175,LOW,ADF,0.0,0.0,0.7
3586,0.589,MODERATE,CFF_n,0.16,1.0,0.7
3587,0.175,LOW,ADF,0.0,0.0,0.7
3589,0.175,LOW,ADF,0.0,0.0,0.7
3590,0.646,MODERATE,CFF_n,0.303,1.0,0.7
3591,0.735,MODERATE,CFF_n,0.524,1.0,0.7
3592,0.175,LOW,ADF,0.0,0.0,0.7
3593,0.175,LOW,ADF,0.0,0.0,0.7
3594,0.657,MODERATE,CFF_n,0.33,1.0,0.7
3595,0.65,MODERATE,CFF_n,0.312,1.0,0.7
3596,0.708,MODERATE,CFF_n,0.456,1.0,0.7
3597,0.691,MODERATE,CFF_n,0.415,1.0,0.7
3598,0.175,LOW,ADF,0.0,0.0,0.7
3599,0.175,LOW,ADF,0.0,0.0,0.7
3600,0.175,LOW,ADF,0.0,0.0,0.7
3601,0.175,LOW,ADF,0.0,0.0,0.7
3602,0.659,MODERATE,CFF_n,0.335,1.0,0.7
3603,0.696,MODERATE,CFF_n,0.426,1.0,0.7
3604,0.632,MODERATE,CFF_n,0.269,1.0,0.7
3605,0.175,LOW,ADF,0.0,0.0,0.7
3606,0.175,LOW,ADF,0.0,0.0,0.7
3607,0.175,LOW,ADF,0.0,0.0,0.7
3608,0.175,LOW,ADF,0.0,0.0,0.7
3609,0.175,LOW,ADF,0.0,0.0,0.7
3610,0.175,LOW,ADF,0.0,0.0,0.7
3611,0.175,LOW,ADF,0.0,0.0,0.7
3612,0.175,LOW,ADF,0.0,0.0,0.7
3613,0.175,LOW,ADF,0.0,0.0,0.7
3615,0.175,LOW,ADF,0.0,0.0,0.7
3616,0.175,LOW,ADF,0.0,0.0,0.7
3617,0.175,LOW,ADF,0.0,0.0,0.7
3618,0.175,LOW,ADF,0.0,0.0,0.7
3619,0.635,MODERATE,CFF_n,0.276,1.0,0.7
3620,0.175,LOW,ADF,0.0,0.0,0.7
3621,0.175,LOW,ADF,0.0,0.0,0.7
3622,0.175,LOW,ADF,0.0,0.0,0.7
3624,0.175,LOW,ADF,0.0,0.0,0.7
3625,0.175,LOW,ADF,0.0,0.0,0.7
3626,0.175,LOW,ADF,0.0,0.0,0.7
3627,0.175,LOW,ADF,0.0,0.0,0.7
3629,0.175,LOW,ADF,0.0,0.0,0.7
3630,0.175,LOW,ADF,0.0,0.0,0.7
3631,0.175,LOW,ADF,0.0,0.0,0.7
3632,0.175,LOW,ADF,0.0,0.0,0.7
3633,0.175,LOW,ADF,0.0,0.0,0.7
3634,0.175,LOW,ADF,0.0,0.0,0.7
3635,0.175,LOW,ADF,0.0,0.0,0.7
3636,0.175,LOW,ADF,0.0,0.0,0.7
3637,0.175,LOW,ADF,0.0,0.0,0.7
3638,0.175,LOW,ADF,0.0,0.0,0.7
3639,0.175,LOW,ADF,0.0,0.0,0.7
3640,0.175,LOW,ADF,0.0,0.0,0.7
3641,0.175,LOW,ADF,0.0,0.0,0.7
3642,0.175,LOW,ADF,0.0,0.0,0.7
3643,0.175,LOW,ADF,0.0,0.0,0.7
3644,0.175,LOW,ADF,0.0,0.0,0.7
3645,0.686,MODERATE,CFF_n,0.403,1.0,0.7
3646,0.175,LOW,ADF,0.0,0.0,0.7
3647,0.175,LOW,ADF,0.0,0.0,0.7
3648,0.175,LOW,ADF,0.0,0.0,0.7
3649,0.175,LOW,ADF,0.0,0.0,0.7
3650,0.175,LOW,ADF,0.0,0.0,0.7
3651,0.175,LOW,ADF,0.0,0.0,0.7
3652,0.175,LOW,ADF,0.0,0.0,0.7
3653,0.175,LOW,ADF,0.0,0.0,0.7
3654,0.175,LOW,ADF,0.0,0.0,0.7
3655,0.175,LOW,ADF,0.0,0.0,0.7
3656,0.175,LOW,ADF,0.0,0.0,0.7
3657,0.175,LOW,ADF,0.0,0.0,0.7
3658,0.175,LOW,ADF,0.0,0.0,0.7
3659,0.175,LOW,ADF,0.0,0.0,0.7
3660,0.175,LOW,ADF,0.0,0.0,0.7
3661,0.175,LOW,ADF,0.0,0.0,0.7
3662,0.175,LOW,ADF,0.0,0.0,0.7
3663,0.175,LOW,ADF,0.0,0.0,0.7
3664,0.175,LOW,ADF,0.0,0.0,0.7
3665,0.175,LOW,ADF,0.0,0.0,0.7
3666,0.175,LOW,ADF,0.0,0.0,0.7
3667,0.175,LOW,ADF,0.0,0.0,0.7
3668,0.175,LOW,ADF,0.0,0.0,0.7
3669,0.175,LOW,ADF,0.0,0.0,0.7
3670,0.175,LOW,ADF,0.0,0.0,0.7
3671,0.175,LOW,ADF,0.0,0.0,0.7
3672,0.175,LOW,ADF,0.0,0.0,0.7
3674,0.175,LOW,ADF,0.0,0.0,0.7
3675,0.175,LOW,ADF,0.0,0.0,0.7
3676,0.175,LOW,ADF,0.0,0.0,0.7
3677,0.175,LOW,ADF,0.0,0.0,0.7
3678,0.175,LOW,ADF,0.0,0.0,0.7
3679,0.175,LOW,ADF,0.0,0.0,0.7
3680,0.175,LOW,ADF,0.0,0.0,0.7
3682,0.175,LOW,ADF,0.0,0.0,0.7
3683,0.175,LOW,ADF,0.0,0.0,0.7
3684,0.175,LOW,ADF,0.0,0.0,0.7
3685,0.175,LOW,ADF,0.0,0.0,0.7
3686,0.175,LOW,ADF,0.0,0.0,0.7
3687,0.175,LOW,ADF,0.0,0.0,0.7
3688,0.615,MODERATE,CFF_n,0.242,0.98,0.7
3689,0.694,MODERATE,CFF_n,0.438,0.981,0.7
3690,0.175,LOW,ADF,0.0,0.0,0.7
3691,0.175,LOW,ADF,0.0,0.0,0.7
3692,0.175,LOW,ADF,0.0,0.0,0.7
3693,0.175,LOW,ADF,0.0,0.0,0.7
3694,0.175,LOW,ADF,0.0,0.0,0.7
3695,0.175,LOW,ADF,0.0,0.0,0.7
3696,0.175,LOW,ADF,0.0,0.0,0.7
3697,0.175,LOW,ADF,0.0,0.0,0.7
3698,0.175,LOW,ADF,0.0,0.0,0.7
3699,0.175,LOW,ADF,0.0,0.0,0.7
3700,0.175,LOW,ADF,0.0,0.0,0.7
3701,0.175,LOW,ADF,0.0,0.0,0.7
3702,0.175,LOW,ADF,0.0,0.0,0.7
3703,0.175,LOW,ADF,0.0,0.0,0.7
3705,0.175,LOW,ADF,0.0,0.0,0.7
3706,0.175,LOW,ADF,0.0,0.0,0.7
3707,0.175,LOW,ADF,0.0,0.0,0.7
3708,0.175,LOW,ADF,0.0,0.0,0.7
3709,0.175,LOW,ADF,0.0,0.0,0.7
3710,0.175,LOW,ADF,0.0,0.0,0.7
3711,0.175,LOW,ADF,0.0,0.0,0.7
3712,0.175,LOW,ADF,0.0,0.0,0.7
3713,0.175,LOW,ADF,0.0,0.0,0.7
3714,0.175,LOW,ADF,0.0,0.0,0.7
3715,0.175,LOW,ADF,0.0,0.0,0.7
3716,0.175,LOW,ADF,0.0,0.0,0.7
3717,0.175,LOW,ADF,0.0,0.0,0.7
3718,0.175,LOW,ADF,0.0,0.0,0.7
3719,0.175,LOW,ADF,0.0,0.0,0.7
3720,0.175,LOW,ADF,0.0,0.0,0.7
3721,0.175,LOW,ADF,0.0,0.0,0.7
3722,0.175,LOW,ADF,0.0,0.0,0.7
3723,0.175,LOW,ADF,0.0,0.0,0.7
3724,0.175,LOW,ADF,0.0,0.0,0.7
3725,0.175,LOW,ADF,0.0,0.0,0.7
3726,0.175,LOW,ADF,0.0,0.0,0.7
3727,0.175,LOW,ADF,0.0,0.0,0.7
3728,0.175,LOW,ADF,0.0,0.0,0.7
3729,0.175,LOW,ADF,0.0,0.0,0.7
3730,0.175,LOW,ADF,0.0,0.0,0.7
3731,0.175,LOW,ADF,0.0,0.0,0.7
3732,0.175,LOW,ADF,0.0,0.0,0.7
3733,0.175,LOW,ADF,0.0,0.0,0.7
3734,0.175,LOW,ADF,0.0,0.0,0.7
3735,0.175,LOW,ADF,0.0,0.0,0.7
3736,0.175,LOW,ADF,0.0,0.0,0.7
3737,0.175,LOW,ADF,0.0,0.0,0.7
3739,0.175,LOW,ADF,0.0,0.0,0.7
3740,0.175,LOW,ADF,0.0,0.0,0.7
3741,0.175,LOW,ADF,0.0,0.0,0.7
3742,0.175,LOW,ADF,0.0,0.0,0.7
3743,0.175,LOW,ADF,0.0,0.0,0.7
3744,0.175,LOW,ADF,0.0,0.0,0.7
3745,0.175,LOW,ADF,0.0,0.0,0.7
3746,0.175,LOW,ADF,0.0,0.0,0.7
3747,0.175,LOW,ADF,0.0,0.0,0.7
3748,0.175,LOW,ADF,0.0,0.0,0.7
3749,0.175,LOW,ADF,0.0,0.0,0.7
3750,0.175,LOW,ADF,0.0,0.0,0.7
3751,0.175,LOW,ADF,0.0,0.0,0.7
3752,0.175,LOW,ADF,0.0,0.0,0.7
3753,0.175,LOW,ADF,0.0,0.0,0.7
3754,0.175,LOW,ADF,0.0,0.0,0.7
3755,0.175,LOW,ADF,0.0,0.0,0.7
3756,0.175,LOW,ADF,0.0,0.0,0.7
3757,0.175,LOW,ADF,0.0,0.0,0.7
3758,0.175,LOW,ADF,0.0,0.0,0.7
3759,0.175,LOW,ADF,0.0,0.0,0.7
3760,0.175,LOW,ADF,0.0,0.0,0.7
3761,0.175,LOW,ADF,0.0,0.0,0.7
3762,0.175,LOW,ADF,0.0,0.0,0.7
3763,0.175,LOW,ADF,0.0,0.0,0.7
3764,0.175,LOW,ADF,0.0,0.0,0.7
3765,0.175,LOW,ADF,0.0,0.0,0.7
3766,0.175,LOW,ADF,0.0,0.0,0.7
3767,0.175,LOW,ADF,0.0,0.0,0.7
3768,0.175,LOW,ADF,0.0,0.0,0.7
3769,0.175,LOW,ADF,0.0,0.0,0.7
3770,0.175,LOW,ADF,0.0,0.0,0.7
3771,0.175,LOW,ADF,0.0,0.0,0.7
3772,0.175,LOW,ADF,0.0,0.0,0.7
3773,0.175,LOW,ADF,0.0,0.0,0.7
3774,0.175,LOW,ADF,0.0,0.0,0.7
3775,0.175,LOW,ADF,0.0,0.0,0.7
3776,0.175,LOW,ADF,0.0,0.0,0.7
3777,0.175,LOW,ADF,0.0,0.0,0.7
3778,0.175,LOW,ADF,0.0,0.0,0.7
3779,0.175,LOW,ADF,0.0,0.0,0.7
3780,0.175,LOW,ADF,0.0,0.0,0.7
3781,0.175,LOW,ADF,0.0,0.0,0.7
3782,0.175,LOW,ADF,0.0,0.0,0.7
3783,0.175,LOW,ADF,0.0,0.0,0.7
3784,0.175,LOW,ADF,0.0,0.0,0.7
3785,0.175,LOW,ADF,0.0,0.0,0.7
3786,0.175,LOW,ADF,0.0,0.0,0.7
3787,0.175,LOW,ADF,0.0,0.0,0.7
3788,0.175,LOW,ADF,0.0,0.0,0.7
3789,0.175,LOW,ADF,0.0,0.0,0.7
3790,0.175,LOW,ADF,0.0,0.0,0.7
3791,0.175,LOW,ADF,0.0,0.0,0.7
3792,0.175,LOW,ADF,0.0,0.0,0.7
3793,0.175,LOW,ADF,0.0,0.0,0.7
3794,0.175,LOW,ADF,0.0,0.0,0.7
3795,0.175,LOW,ADF,0.0,0.0,0.7
3796,0.175,LOW,ADF,0.0,0.0,0.7
3797,0.175,LOW,ADF,0.0,0.0,0.7
3798,0.175,LOW,ADF,0.0,0.0,0.7
3799,0.175,LOW,ADF,0.0,0.0,0.7
3800,0.175,LOW,ADF,0.0,0.0,0.7
3801,0.175,LOW,ADF,0.0,0.0,0.7
3802,0.175,LOW,ADF,0.0,0.0,0.7
3803,0.175,LOW,ADF,0.0,0.0,0.7
3804,0.175,LOW,ADF,0.0,0.0,0.7
3805,0.175,LOW,ADF,0.0,0.0,0.7
3806,0.175,LOW,ADF,0.0,0.0,0.7
3807,0.175,LOW,ADF,0.0,0.0,0.7
3808,0.175,LOW,ADF,0.0,0.0,0.7
3809,0.175,LOW,ADF,0.0,0.0,0.7
3810,0.175,LOW,ADF,0.0,0.0,0.7
3811,0.175,LOW,ADF,0.0,0.0,0.7
3812,0.175,LOW,ADF,0.0,0.0,0.7
3813,0.175,LOW,ADF,0.0,0.0,0.7
3814,0.175,LOW,ADF,0.0,0.0,0.7
3815,0.175,LOW,ADF,0.0,0.0,0.7
3816,0.175,LOW,ADF,0.0,0.0,0.7
3817,0.175,LOW,ADF,0.0,0.0,0.7
3818,0.175,LOW,ADF,0.0,0.0,0.7
3819,0.175,LOW,ADF,0.0,0.0,0.7
3820,0.175,LOW,ADF,0.0,0.0,0.7
3821,0.175,LOW,ADF,0.0,0.0,0.7
3822,0.175,LOW,ADF,0.0,0.0,0.7
3823,0.175,LOW,ADF,0.0,0.0,0.7
3824,0.175,LOW,ADF,0.0,0.0,0.7
3825,0.175,LOW,ADF,0.0,0.0,0.7
3826,0.175,LOW,ADF,0.0,0.0,0.7
3827,0.175,LOW,ADF,0.0,0.0,0.7
3828,0.175,LOW,ADF,0.0,0.0,0.7
3829,0.175,LOW,ADF,0.0,0.0,0.7
3830,0.175,LOW,ADF,0.0,0.0,0.7
3831,0.175,LOW,ADF,0.0,0.0,0.7
3832,0.175,LOW,ADF,0.0,0.0,0.7
3833,0.175,LOW,ADF,0.0,0.0,0.7
3834,0.175,LOW,ADF,0.0,0.0,0.7
3835,0.175,LOW,ADF,0.0,0.0,0.7
3836,0.175,LOW,ADF,0.0,0.0,0.7
3837,0.175,LOW,ADF,0.0,0.0,0.7
3838,0.175,LOW,ADF,0.0,0.0,0.7
3839,0.175,LOW,ADF,0.0,0.0,0.7
3840,0.175,LOW,ADF,0.0,0.0,0.7
3841,0.175,LOW,ADF,0.0,0.0,0.7
3842,0.175,LOW,ADF,0.0,0.0,0.7
3843,0.175,LOW,ADF,0.0,0.0,0.7
3844,0.175,LOW,ADF,0.0,0.0,0.7
3845,0.175,LOW,ADF,0.0,0.0,0.7
3846,0.175,LOW,ADF,0.0,0.0,0.7
3847,0.175,LOW,ADF,0.0,0.0,0.7
3848,0.175,LOW,ADF,0.0,0.0,0.7
3849,0.175,LOW,ADF,0.0,0.0,0.7
3850,0.175,LOW,ADF,0.0,0.0,0.7
3851,0.175,LOW,ADF,0.0,0.0,0.7
3852,0.175,LOW,ADF,0.0,0.0,0.7
3853,0.175,LOW,ADF,0.0,0.0,0.7
3854,0.175,LOW,ADF,0.0,0.0,0.7
3855,0.175,LOW,ADF,0.0,0.0,0.7
3856,0.175,LOW,ADF,0.0,0.0,0.7
3857,0.175,LOW,ADF,0.0,0.0,0.7
3858,0.175,LOW,ADF,0.0,0.0,0.7
3859,0.175,LOW,ADF,0.0,0.0,0.7
3860,0.175,LOW,ADF,0.0,0.0,0.7
3861,0.175,LOW,ADF,0.0,0.0,0.7
3862,0.175,LOW,ADF,0.0,0.0,0.7
3863,0.175,LOW,ADF,0.0,0.0,0.7
3864,0.175,LOW,ADF,0.0,0.0,0.7
3865,0.175,LOW,ADF,0.0,0.0,0.7
3866,0.175,LOW,ADF,0.0,0.0,0.7
3867,0.175,LOW,ADF,0.0,0.0,0.7
3868,0.175,LOW,ADF,0.0,0.0,0.7
3869,0.175,LOW,ADF,0.0,0.0,0.7
3870,0.175,LOW,ADF,0.0,0.0,0.7
3871,0.175,LOW,ADF,0.0,0.0,0.7
3872,0.175,LOW,ADF,0.0,0.0,0.7
3873,0.175,LOW,ADF,0.0,0.0,0.7
3874,0.175,LOW,ADF,0.0,0.0,0.7
3875,0.175,LOW,ADF,0.0,0.0,0.7
3876,0.175,LOW,ADF,0.0,0.0,0.7
3877,0.175,LOW,ADF,0.0,0.0,0.7
3878,0.175,LOW,ADF,0.0,0.0,0.7
3879,0.175,LOW,ADF,0.0,0.0,0.7
3880,0.175,LOW,ADF,0.0,0.0,0.7
3881,0.175,LOW,ADF,0.0,0.0,0.7
3882,0.175,LOW,ADF,0.0,0.0,0.7
3883,0.175,LOW,ADF,0.0,0.0,0.7
3884,0.175,LOW,ADF,0.0,0.0,0.7
3885,0.175,LOW,ADF,0.0,0.0,0.7
3886,0.175,LOW,ADF,0.0,0.0,0.7
3887,0.175,LOW,ADF,0.0,0.0,0.7
3888,0.175,LOW,ADF,0.0,0.0,0.7
3889,0.175,LOW,ADF,0.0,0.0,0.7
3890,0.175,LOW,ADF,0.0,0.0,0.7
3891,0.175,LOW,ADF,0.0,0.0,0.7
3892,0.175,LOW,ADF,0.0,0.0,0.7
3893,0.175,LOW,ADF,0.0,0.0,0.7
3894,0.175,LOW,ADF,0.0,0.0,0.7
3895,0.175,LOW,ADF,0.0,0.0,0.7
3896,0.175,LOW,ADF,0.0,0.0,0.7
